smiles,sim,qed,sa
COC(C)=NC(C)=CC=C1C=CC=CC(=O)NCC(=O)N1,0.23943661971830985,0.5918698825752121,0.6245575294313216
O=C1CCC2(CCCC3CC(CC2)C3)C(=O)c2ccc1cc2,0.2826086956521739,0.687360016355908,0.5515306661644467
CCC(C)(F)C1(O)CC=C1N=Nc1ccc(OC)cc1F,0.3333333333333333,0.8324766411127703,0.6468527920104046
O=C(NCCN1Cc2ccc(cc2)NC1=O)NC1=NC=C1C(=O)OCCCN1CCCC1=O,0.43037974683544306,0.40090766095005304,0.6605823808693388
COc1c(N)cc(CCCC(=O)O)ccc2c3nn-2c(C)ccc(C(=O)N(C)C)c(=O)[nH]c(=O)c1-3,0.2840909090909091,0.47832400959906424,0.6637924871164329
CC(=O)C1=CC=C1N,0.32,0.5278711464467044,0.7333186104289894
NC1=NC2=NC(C(=O)O)=CC=CC=C(OC1)C(O)=CN=C2SC1CCC1,0.24675324675324675,0.6796860527999187,0.5173321006316447
O=C(Nc1ccccc1)c1cccc(Cl)c1,0.696969696969697,0.840932652048911,0.9732304369642694
COC(=O)c1ccc(F)c2oc(=O)c(cc1)C=CC=CC(F)=CC=C2OC,0.38,0.7290367938237853,0.6360025981982917
N=CNC(=O)Cc1ccc(C(=O)O)cc1N,0.3409090909090909,0.3305879721872493,0.8042018688690682
CC1CCN2CCCc3nc(ccc3C(=O)N[N+](=O)CCSC1)C2,0.28,0.7261713704617717,0.48850842564180463
COc1nnc(COc2ccc(N3CC3)cc2)[nH]c2ccc1NC=N2,0.36764705882352944,0.8143017941799344,0.6441415330598593
CN(C)C(=O)C1=CC=CC(=CC=Cc2ncnn2C)C=C1,0.32786885245901637,0.8504707533623468,0.7149379028145046
CN1c2ncc(O)c1n2,0.2857142857142857,0.5373384511016039,0.680117583941144
CC1C(=O)CCC2C1NC(=O)CNCCCC1CCCCN(C1)C2C,0.25806451612903225,0.7017817786556023,0.5008879635281528
CC(CCCN1C2=NC(=C2)C(=O)Oc2ccc1nn2)NC(=O)Cc1ncccc1O,0.37349397590361444,0.6522332692835305,0.5191762192517254
Cc1cccc2cccc(c1)NC(=O)N2,0.4074074074074074,0.663494879692492,0.7062235577005905
CNC(=O)C(=O)OCCCCNC1=CC=C(C)c2ccc(C)nc2N1,0.2898550724637681,0.4133739348589305,0.758082438959616
CC1(N)CC(=O)NC2=CC=C3N=NNC(=CC=CC(F)=CC=C31)C=C2,0.22727272727272727,0.633510885645107,0.3963853823491859
CC1(CN(C(=O)OC(C)(C)C)C(=O)C(C)(C)C)CCOC1,0.34615384615384615,0.7853000596862425,0.7247515072287477
CC(c1cc(F)ccc1O)C1CNC(=O)CNCCN1,0.4,0.6295045259485493,0.650868718035458
O=C1NC(=O)C1NC1=CC=C1,0.24324324324324326,0.39407774914725724,0.7455748344285129
Cc1cnnn1CC(=O)NCc1ccc(F)cn1,0.4126984126984127,0.8528177198011109,0.8276679692588169
CCC(C)Nc1ccc(OC)[nH]1,0.36363636363636365,0.7230152653721856,0.7200101146676076
COc1ccc(F)c(F)c1C(=O)NC1=Nc2ccc3cc2C(=O)N(CC(=O)O3)C1,0.3472222222222222,0.6115711677682464,0.6581493690283824
CCN(c1nc(NC(N)=O)ccc1OC)C(C)C(=O)Nc1ccccc1F,0.4696969696969697,0.6889928674663568,0.7825641107054054
CC(N)C1=CC=C2OCC(=O)NC2=CC=C1,0.2786885245901639,0.6820797877258301,0.6472848709275216
COc1ccc(Cl)cc2c3nc4c1=CC(O)=CC=CC(=CC=3)SC(=N2)O4,0.2894736842105263,0.802994559621604,0.47350818981295006
COC(=CC(N)=CN=Cc1nc2nnc1o2)c1ccc(C(=O)c2cccc(F)c2)c(=O)[nH]1,0.3,0.19413222605393038,0.5975017416657086
O=C(NC(=CC=Cc1ccccc1)C(=CC=C1c2ccnc1n2)NO)C1=CC=C1F,0.3424657534246575,0.42018420937657996,0.6101875021202587
N#CC1=C2N=C1CC1(F)c3cnc([nH]3)CCCC(CCCCO2)NCCCC[N+]1=O,0.22826086956521738,0.5000375642192177,0.3722250987533151
COC1=NC2=NN(C)C23CC=CN=C3N1C,0.22807017543859648,0.5864597802091434,0.5188594015091313
Cc1nc(C(C)(C)C)c[nH]1,0.3157894736842105,0.5833939609301506,0.7513382491991047
CCN1CCCCN2CCOc3ccc(cc3N=C(Oc3ccc(C)cc3)C2)C1=O,0.34146341463414637,0.7535696880320086,0.6543325424249652
Cc1ccc(O)cc1C1=NNC(=O)NCCCCC1,0.3269230769230769,0.725225542836115,0.7641201465432731
N[N+](=O)CCCCCc1ccccc1NC(=O)c1cc2cc-2n1,0.36507936507936506,0.28962470804103807,0.8174482614333658
COc1cccc2nc3c(OC)cc1NC(=O)C(O)C1CCC(=O)CN3CCCC(C1)C2F,0.3181818181818182,0.7007456936533684,0.4521843816864081
COC1=CC=C(C)Oc2ccc(N3CN(C(=O)O)CCCCO3)cc2N=CC=C1,0.2804878048780488,0.8007796015251961,0.6497286104578941
CC1(C)CCNC(=O)CCCCN[N+](=O)c2ccc(F)c(c2)C(=O)NC1=O,0.30158730158730157,0.46989632581366786,0.5963907783784719
CCC1(C(=O)C2=CC3=CC=C(O)C(=O)c4c2nn(c4C(=O)O)C3)CCO1,0.24691358024691357,0.8422133660891461,0.4588497949640632
O=C(O)Cc1ccccc1,0.5,0.6651802326447549,0.9765825856319026
O=C1NC2CSC2=CC=C1O,0.2926829268292683,0.5566760849071635,0.6024717747151132
CC(C)NC(=O)NC(=O)C=CC1=NOc2ccc1cc2,0.38596491228070173,0.8203483185040016,0.6881812997859605
O=C(C1=CC=CC=CC=C1)N1CCC1,0.34210526315789475,0.6129296774237386,0.7861141656923265
COC1=CC=C2NC(=O)COC(C)=CC=C(C)C=C3C(=O)OC3=CC=C1C2=O,0.2698412698412698,0.700988210835776,0.5417031113492684
CCC(O)C(CC)CC(C)C1=NC=CON=N1,0.2631578947368421,0.7735748542102688,0.5339688972234886
CCC(=O)NCCCC1=NC=C1,0.4634146341463415,0.6136678808843237,0.7941774333478472
CC(O)C=C(O)c1ccccc1N(C)C,0.36585365853658536,0.7452834794550917,0.7755585002871573
O=C1CC(CNc2nnno2)N1,0.30612244897959184,0.5498588336239885,0.636763316367868
O=C1CCC=CC(=C2C=C(O)c3ccnc(c3)CCCCSC2=O)N1,0.24285714285714285,0.6974440247312149,0.5923368497675047
CCC(C)OC(=O)Nc1ccc(O)oc(C)ccn1,0.48,0.8773476195001129,0.7079020648084242
C1=NN=C2NC(=N1)NC=C2N=Nc1cc2ccc1cc2,0.18309859154929578,0.8128406639437588,0.4992091844603672
COC(=O)C1=C2NC(O)C3=C(C=NC(=C1)N3O)C2=O,0.2923076923076923,0.5087330722560023,0.49740803980562576
O=C(O)C12CCCCCCC(CC1)C2,0.3333333333333333,0.69883380811975,0.6298141649072025
CCN1CC(C(CC#N)C(=O)OC)NC1=O,0.3392857142857143,0.6879031508752674,0.6658658618817856
CN1CC(=O)NCC(C)(C)CCC2(C)CC=C3C=C2C3=N1,0.25333333333333335,0.7437130260251206,0.4784379007841067
CCCCC(=Nc1ccccc1)NC(=O)CCCCC(=O)O,0.44,0.4148699289711147,0.8449713777374515
CC(C)(C)CC=C(N)C=CC#N,0.25,0.5027627622992055,0.6950776814868049
CC(C)(C)C(=O)NC1=NC=CN=C(N=CN2CCC2)C1,0.3333333333333333,0.5824876679601604,0.6834465277847896
COC(=O)N1CCC(C(=O)NCCC(=O)NC(=O)C2=NN(c3ccccc3)C(C)C2(C)F)C1,0.4342105263157895,0.6572877737848748,0.6901525854699748
CC1=CN=C(C(=O)O)NC(=O)C2CCC(C)CCC(=C1)C=CC=C(F)C(C)NC2=O,0.25,0.569623022502806,0.4614286729554677
CC1=C(F)C2(C)CC=C1NC2=O,0.27906976744186046,0.5836256138144468,0.5687767602119018
O=C(O)C(O)CCC1CC2CC(O)(C1)C2,0.2765957446808511,0.6454192308195642,0.6233431135524892
COC1=C(F)C=CC=C(OCCCCCCCN2CCC2)C=C1,0.3114754098360656,0.5531426318384522,0.778027981713086
CC(=O)NC1=NC(=NO)C(C(=O)NC(C)(C)C)=CC=C(N=CC=C2C=CCNC(=O)CO2)S1,0.24731182795698925,0.2750654923950375,0.631377030458723
Cc1cccnc1NC(=O)C(C)C,0.6046511627906976,0.7520147137393035,0.9039515784483478
O=CC1=CC=CC=c2c3coc(-c4ccc(C5CC5)c(F)c4)nn1c2n3,0.2625,0.6816570364412439,0.6048629449480689
Cc1cccccc(F)cccc(C2CCCC(O)C(=O)N2)ccc1,0.35294117647058826,0.8083418546837675,0.7531937896976841
CC1CCN(CC(C)(Cl)CCCC(C)c2ncccn2)C(=O)C1,0.323943661971831,0.7061678571871718,0.6732729699353575
CC1=CCC2(C)C(=O)C=C3N=C2NC(O)=NC2=CC=C(C=NOC=CC=C2O1)C3=O,0.205607476635514,0.6373526026570706,0.37223214685353523
COC(=O)C=CC=CC=C(C)C(=Cc1ccc(C)[nH]1)OC,0.4772727272727273,0.37665112511297694,0.7238175818146397
CCC(=O)N(C)c1ccc(N=C2CNC(=O)C(=O)N2)cc1,0.32142857142857145,0.7854990500824076,0.7596215605944805
O=C1CCCCC2CCCCCC(NC(=O)N1)C(=O)NCCC2,0.3191489361702128,0.6386472846185396,0.6103720718370531
C=CCCN(CCC=CCC(=O)NC1C=CC=C1N)CC[N+](=O)O,0.24324324324324326,0.36837538810746473,0.6111819942535952
Cc1ccc(NC(=O)CCCCC(O)CC(N)=O)c(O)c1,0.46938775510204084,0.42891469967421325,0.825649827816542
c1ccc2c(c1)c1nnc2n1CC1CCCN(C2=NC3=NN=NC32)CCC1,0.32786885245901637,0.7039104988905293,0.6261602658146259
CC=C(O)C1=CC=C[SH]=C1OC,0.24489795918367346,0.37126642411437916,0.5724641466345602
COC(=O)CNC(=O)C(=CC=C(C)F)c1ccccc1C(C)(C)N,0.39285714285714285,0.475500616844215,0.7693725303258954
CC(C)=CC(C)=NN=C1NCCCCCCNC(=O)N1,0.2830188679245283,0.534748433306419,0.6700283066736478
FC1=CC=CCc2ncc3[nH][nH]c(ccc-3[nH]2)C(F)=N1,0.24561403508771928,0.6353722467617832,0.49959486352125954
COc1cc(OC(=O)NC(O)CCOC(C)CN2CCCC2)ccc1Cl,0.391304347826087,0.6349585371094811,0.7443276531784745
COC1=CC2=CC=CN=C(NN3CCCCC3CCC3NC3=O)C1=N2,0.2891566265060241,0.7403821535038219,0.5185422543572291
COc1cccc(NC(=O)OC(C)C)c1,0.5714285714285714,0.8320143447232915,0.9289958823592896
NC(=O)c1ccc(F)c(N=C2OCCC(=O)NCC2=O)n1,0.2876712328767123,0.7573788272868499,0.732162144148857
COC1=CC=CC=CC=C(C)C=Cc2c(C)nc3n2C=Cc2cc-3oc21,0.22535211267605634,0.45123225035670744,0.6261005811518302
COC1CCCC(C)N2CC(CCC(=O)NCCc3cccc(n3)C2=O)OC1F,0.2823529411764706,0.7723364610427806,0.46635787651223787
CC(C)NC(=O)C1=CC=Nc2ccc1cc2OCCC(=O)NCCO,0.3384615384615385,0.6587211930634477,0.7130905975741736
COC(=O)c1ccc(OC)nnn[nH]c2ccc-2c1,0.4166666666666667,0.8164605548491266,0.7916791209022475
CCNC(=O)NCCOC(=O)NCCCC1CCO1,0.4,0.5650339178030077,0.8082871249876098
Cc1sc2ccc(nc2CCCC(C)S(C)(=O)=O)c2nc1C=CO2,0.2878787878787879,0.8093253886900903,0.49726052467839427
CC(=O)NC1CCCCN1[N+](=O)c1cccnc1,0.39344262295081966,0.8212738662159385,0.7179282112531968
COc1ccc(O)cc2ccc(cn2)cc2ccc1c(=O)n2CCCC(C)(C)C,0.3088235294117647,0.44695275624199454,0.6011354265736152
CC(=O)NC(C)C(C)CCC(C)C,0.40625,0.7005088794232598,0.7804695472527156
CC1CCC2(C)CCCCN(C2)c2ccc(cn2)C(=O)N1,0.36764705882352944,0.7976016117396363,0.5534968405934007
c1cc2ncc1o2,0.2903225806451613,0.48975874674268866,0.5645528394769613
Cc1c(C(=O)N2CC2)cc(C(C)(C)C)c(=O)n1C,0.4,0.7058412499306708,0.8462426561235294
CC(C)(C)c1ccccc1C1=NN=C(C2=CC=C2)N=[SH]N1,0.25,0.8100645537033982,0.6723512013803457
O=C(CCCCCc1oc2cc1-2)OC(=O)[n+]1ccccc1,0.25757575757575757,0.3024273053864649,0.7614426242114739
N#Cc1ccc2cc1C(=O)OCCNN=C2F,0.34615384615384615,0.6767918595160357,0.6267336489672409
CC1CCC(CC2CCCO2)NCN1C,0.3617021276595745,0.7519969059419488,0.6578712290401049
Cc1nc(C(C)(C)C)ccc1-n1nc2oc3nc2c1o3,0.27941176470588236,0.5309008819321742,0.6308334975881584
CCC(Oc1cnn2c1N=C2c1ccc(N)s1)C(=O)NCc1cccc(OC)c1,0.4342105263157895,0.46391233016594874,0.7316613259351878
CCC(F)=NC=C(F)C(F)=CC=CC=CC=C(C)OC(C)CC,0.2708333333333333,0.27811138817310804,0.5826377816131909
Cc1ccc(C)[nH]ncnc2n(c(C(C)CC(C)(C)O)n1)CC2C,0.2753623188405797,0.8908217759468996,0.6016452225745655
COC1(F)C=CC(OC2(C)CN(C)CCOC(=O)Nc3cc(ncn3)C(=O)NC2=O)=CC1,0.24050632911392406,0.652476040772908,0.4491099501462023
CCC1=Nc2c[nH]c(n2)C=[SH]C(CN(OC)C(=O)N2CCC2)=CC=C1C,0.2625,0.4825559419703589,0.4761734072702118
COc1cc(Cl)ccc1Nc1[nH]c(=O)c2c([n+]1CCO)=NC=2C,0.34177215189873417,0.6612589083266608,0.7349829205242748
CC1(C)CNC(=O)CC2=C(F)Nc3nc(ccc3N1)C2=O,0.2537313432835821,0.6318868877131067,0.5556390161766217
CCC(=O)n1nccc1CC,0.3902439024390244,0.6432106210228511,0.7982404754541539
O=C(NCCCO)NNC(=O)NCC1CCC1,0.5,0.33818166183031306,0.8571679793590508
COC1=CC=CC2=CC=CC(C)=Cc3cnccc1nnn3CC2,0.24705882352941178,0.7924569097216175,0.5581986037557063
Cc1ccc(C2C=CN=N2)cc1,0.34285714285714286,0.5998258343350901,0.7272361153336083
CCC(=O)N(CC1=CC=COC(Nc2cc(Cl)ccc2CC)=N1)C(C)C,0.3484848484848485,0.780422147617106,0.7432398857860891
CC1=NC2=Nc3cc(c1cn3)N2,0.24324324324324326,0.6185513710569377,0.561329083033655
CC(O)CCNC=CC1=C(O)NC1=O,0.32653061224489793,0.4594920889619166,0.6505380732419975
CC1(C2(C(=O)O)CCCCCCO2)CCC1,0.36363636363636365,0.7869995239094568,0.7373892609819116
Cc1nc2c(o1)=CC=C(NCC(=O)N(C)C)C=CC=C(F)N(CCCO)N=2,0.3055555555555556,0.6740787266221051,0.6212803296936245
Cc1ccc2c3c(oc2n1)=CC=3,0.35294117647058826,0.5625895314246487,0.7274609498313634
CC1=CC=C1O,0.25,0.4678225940542078,0.7669369476263239
CC(CN1CCOCC1C)OC(C)(C)C,0.4888888888888889,0.7176059621971894,0.7259252296632065
CC1CCCCC(OCCNCC(=O)O)C1,0.46938775510204084,0.5368340132372059,0.7828441644061347
CC1CCC2CCCN(CC(=O)NC(=O)N2)C1C,0.3333333333333333,0.679236590179744,0.5588492744555231
CC1=NC(C(C)(C)F)=N1,0.24242424242424243,0.5117054155366513,0.7194843783735396
CC(NC(=O)NCC(C)(C)O)c1ccccn1,0.6444444444444445,0.7366099665568899,0.8105722310757287
CC(C)(C)NC(=O)C1=CC=CC=NC(F)=CC=C(C(=O)O)C=N1,0.27419354838709675,0.7651957542114914,0.6414362927794439
CCCCc1nc(N2CC2=O)n(C)c1C(=O)Oc1ccc2cc1C=CN=C2,0.2976190476190476,0.44860451552337316,0.5866641069702214
COc1cccnc1CNC(=O)N(CCC(C)OC)CC1CCO1,0.43661971830985913,0.7439580219724176,0.7373482069821127
Cc1cc(C2COC3CCN2C3)ccc1Cl,0.3148148148148148,0.7449255683639592,0.6632108535722662
CCNC(=O)c1ccc(NC)cc1,0.6551724137931034,0.7356712086808628,0.936063104699874
CNC(=O)C(C=CCl)=CC=C1C=NN(CCCN(C)C)C1=O,0.25301204819277107,0.5635288945115088,0.6879595415091637
COCCC1CC(CCC(C)C)CCC(C)NC1=O,0.3333333333333333,0.8024999994429907,0.707063899127951
CC(=O)OCCOCCOC1=Nc2cscc21,0.3076923076923077,0.5735879458800566,0.7756188361010928
CC1=CC=C(N=NC(=O)C2=CC=C(N)C2)C(=O)CCC1,0.2571428571428571,0.7834164966229934,0.677524404907667
CCN1CCN(c2nccs2)CC1,0.5853658536585366,0.7118470294840435,0.8801551874709043
O=C1CSC2=NC3=C(Cc4ncc(c(=O)[nH]4)C=C2)C(=O)N13,0.23943661971830985,0.6838082063567056,0.482367802857964
Cc1nn2cc1C(=O)N1CCC(C)(C1)OC(=O)c1ccccc1-2,0.3103448275862069,0.6976895835447808,0.5627410646824791
CCC(=O)N(C)C(=NC=Cc1ncn[nH]1)NC(=O)CO,0.2878787878787879,0.48726389962543026,0.6777338005120624
COC(=NC1=CC=C1C)N1CC(=O)NCCCC(N(C)C)C1,0.31746031746031744,0.6101132066885978,0.6364034898798934
COc1ccccc1NC(=O)C1CCC1C,0.5416666666666666,0.8483743119202689,0.8305839934659639
O=C1N2CCN1c1nccnc1C1=NCC(=N1)N2,0.2708333333333333,0.6586044840268774,0.506829151990255
COc1cc2cc(C)n(cnc(OC)n1)n2,0.3333333333333333,0.7554976733646841,0.6262125411415905
